,Id,Brightness,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,isDog
3013,3d61ac5e86144677af80c3b707474881,89.66095145794688,0,1,1,1,0,0,0,0,0,0,0,0,3,0
3014,4a7ce958f3145d808653f3da506dfb15,128.56266950098848,0,0,0,1,0,0,0,0,0,0,0,0,41,0
3015,b48465610839fa0c327984169fca7a16,158.93073974280378,0,0,0,0,0,0,1,0,0,0,0,0,18,1
3016,7a645c8fb8066b5c26dfb46e28ea4eec,126.51240890462326,0,1,1,1,0,0,0,0,0,0,0,0,24,1
3017,d41e8327d33ad2a70470141a384bc979,137.25036145007283,0,1,1,1,0,0,0,0,0,0,0,0,18,1
3018,1f18ed3ce208e9976fee7c17d4ff26fd,157.08008928832766,0,0,1,1,0,0,0,0,0,0,0,1,26,0
3019,7fb2c315000a6e3dc62816c899bf04b2,121.34133203055606,0,1,1,1,0,0,0,0,0,0,0,0,14,0
3020,8e9859b6ab7cc7a5d77f4027d96073e7,123.60776771454348,0,0,1,0,0,0,1,0,0,0,0,1,100,1
3021,1c7682f553e3b0e61d641f6572e08bec,74.18189228420928,0,1,1,0,0,0,0,0,0,0,0,0,46,1
3022,670436a4bbe91bc0d718e9ab8de27eb8,154.94584504594138,0,1,1,1,0,0,0,0,0,0,0,0,20,0
3023,39437d3639f1751301a98cd5d7a2b886,111.7398385664482,0,1,1,1,0,0,0,0,1,0,0,0,100,0
3024,51e685b9c705fc77ed443f3ea11b0386,138.37505041561718,0,0,1,0,1,0,0,0,1,1,0,0,22,1
3025,8fec984ad232c3c67895c28a877984db,172.8783671839651,0,1,1,0,0,0,1,0,0,0,0,0,72,0
3026,23a8ecb22620da56d296d8a9871bfd8f,131.58075160827832,0,0,1,1,0,0,0,0,0,0,0,1,40,0
3027,2ec75532e1cec916d242fc0c5684a2e1,141.94135194127276,0,1,1,1,0,0,0,0,0,0,0,0,30,0
3028,270c5171c1201b28185b06f23081d6c0,152.7531914045929,0,1,1,1,0,0,0,0,0,0,0,0,52,0
3029,73d05b1291236967afae9610405cf922,114.73547213400832,0,1,1,1,0,0,0,0,0,0,0,0,60,0
3030,9ebed20662d9fbfe433f012b3652dc72,142.72938323238182,0,1,1,1,0,0,0,1,0,0,1,0,28,0
3031,dbdbf117c9b2a028ce5773b411720dfc,130.26716911182405,0,1,1,1,0,0,0,0,0,0,0,0,29,1
3032,cee6a6845d848055784bbfffeab3a9c8,151.0780878468874,1,1,1,1,0,0,0,0,0,0,0,0,29,0
3033,3541cbb61d11b006a0e0402c419c7c4d,140.2120436061461,0,1,1,1,0,0,0,0,0,0,0,0,32,0
3034,ff7085719aa9207b7e00250264b4b63f,126.21615230519375,0,1,1,1,0,0,0,0,0,0,0,0,31,0
3035,8b8e7905639d347059f5132559258aac,119.93430126740358,0,0,1,1,0,0,0,0,0,0,0,1,12,1
3036,0ff0d710f1193eab02f4df997eabf8ca,157.98408239787696,0,0,1,1,0,0,0,0,0,0,0,1,51,1
3037,f6315613a53514e4b1c287fe08f7c04c,148.2467138513848,0,1,1,1,0,0,0,0,0,0,0,0,11,0
3038,6d66abfff024243564764a27cb825807,128.1561448695482,0,1,1,1,0,1,0,0,0,0,0,0,49,0
3039,5b3ad9dd26676852ccf36a9a50b25926,189.4359104216705,0,0,0,1,0,0,1,0,0,0,0,1,40,1
3040,94e63beb6276cd772fcc2c6a19cc210c,171.69208817213507,0,1,1,1,0,0,1,0,0,0,0,0,26,0
3041,963b6356418428427c49c465605446b3,161.67064061564102,1,1,1,1,0,0,0,0,0,0,0,0,70,0
3042,ac8823ae3ef0da44d00c9f7fab5ed3ea,187.7328676209072,0,1,1,1,0,0,0,0,0,0,0,0,30,0
3043,cad70607e4f1849915fcbac667f6eb0f,183.99918097845486,0,1,1,1,0,0,0,0,0,0,0,0,26,1
3044,6a889dae99c4c09f7b8f2f41959731c8,147.7536301985749,0,0,0,0,0,0,1,0,0,0,0,0,19,1
3045,da2fda8276b845699cb02c7e0d5b771c,159.17401468454037,0,1,1,1,0,0,0,0,0,0,0,0,33,0
3046,5f39e97929dd8af29f1864057219664a,135.91021221939445,0,1,1,1,0,0,0,0,1,1,0,0,36,0
3047,fe8668d6328400667faae2ff8e504723,133.63744566825545,0,0,1,1,0,0,0,0,0,0,0,1,51,1
3048,5e2de24fbbbe29eb8a526deafb84c10d,199.87729281231228,0,0,0,0,0,0,1,1,0,0,0,0,27,1
3049,b5191d76ee16e82718322cb6b7e35921,162.11280681706447,0,1,1,1,0,0,0,0,0,0,0,0,51,1
3050,077076eefc3ce5f5ac30770ea3bb6927,184.75413291912005,0,1,1,1,0,0,0,0,0,0,0,0,52,1
3051,21aa40379845772a90966ec0f86a29b5,129.39265842772616,0,1,1,1,0,1,0,0,0,0,0,0,30,1
3052,33857326da9557ee620365ef9d61c68f,179.57806718577905,0,1,1,1,0,0,0,0,0,0,0,0,100,1
3053,6640be1825ed88a95d76b9f324916078,99.60483023937087,0,1,1,1,0,0,0,0,0,0,0,0,29,1
3054,20df649e39d1e34a1db981a9ff5e978f,147.0667188477953,0,1,1,1,0,1,0,0,0,0,1,0,90,1
3055,1522a66e77525fea642c6d656a22ba08,145.9227351709641,0,1,1,1,0,1,0,0,0,0,0,0,30,1
3056,e79bc774df315c9ae1e584c2a4f95a5a,95.11510298252738,0,1,1,1,0,0,0,0,0,0,0,0,29,0
3057,057002edc16aadc40f84c2901ba545e0,168.75655203310777,0,1,1,1,0,0,0,0,0,0,0,0,17,0
3058,8228197d3308f02d923c9990778781a9,144.09328184591553,0,1,1,1,0,0,0,0,1,1,0,0,26,0
3059,8c07349e1321970aac89820e4b58086d,128.60661132356046,0,1,1,1,0,1,0,0,0,0,0,0,53,0
3060,9723b0e0fba9e3737bc9400dc0e3e714,133.72167036713032,0,0,1,0,0,0,0,0,0,0,0,1,33,1
3061,f727b881abfdfe452e2c4fd469aabf8f,137.315914569966,0,0,0,1,0,0,0,0,0,0,0,0,13,1
3062,82723f78092c5eb662e449a925d44235,110.2004359188159,0,1,1,1,0,0,0,0,0,0,0,0,30,0
3063,054922c07086bb8af4e3775e2fd166c3,170.27292349764267,0,1,1,1,0,0,0,0,0,0,0,0,17,0
3064,49eba6c347fcd6316898987bc7432bf1,171.30108723451988,0,0,0,0,0,0,0,0,0,0,0,0,16,1
3065,174499e14528918c5bcc3475b0ef58a3,144.34449961858223,0,1,1,1,0,0,0,0,0,0,0,0,41,1
3066,8a12d4f4f068b697e98eec4697e26c7a,142.52256383231676,0,1,1,0,1,0,1,0,0,1,0,0,23,1
3067,2c98b8a0e1deedffdf834fd748cf74dc,151.79640198581495,0,0,0,0,0,1,0,0,0,0,0,0,40,1
3068,62aa60f8336b620843c76cc72a9e4132,142.44748127578524,0,1,1,1,0,1,0,0,0,0,0,0,24,0
3069,49e9e6ecf45f573fef25ee7bb5ea2bec,168.77634484871373,0,1,1,1,0,0,0,0,0,0,0,0,25,0
3070,4abd5fc7c6b5db63bd1dc45788c4e6d5,144.23004583928338,0,1,1,1,0,0,0,0,1,0,0,0,35,1
3071,6d9b60bd730387a6286291cc41b9070a,173.2183152418962,0,1,1,0,0,0,0,1,0,0,1,0,29,1
3072,38fc98fa5b243707da8521d788cda244,97.98967115007936,0,1,1,1,0,0,0,0,0,0,0,0,30,0
3073,26f6814fe7a8874255994d5f879ef387,141.53842303707924,0,1,1,1,0,0,0,0,0,0,0,0,40,1
3074,8c5be37f63919902edb6c14aee836202,150.30068446611875,0,1,1,1,0,0,0,0,0,0,0,0,41,1
3075,b49ad3aac4296376d7520445a27726de,121.3299784894555,0,1,1,1,0,0,0,0,1,1,0,0,17,1
3076,4dfec71b1cf220ac026bfc25c1cafc82,59.30463763555883,0,1,1,1,0,0,0,0,1,1,0,0,47,1
3077,0fa85030c7889a1558553e8598080c19,167.9101080017007,0,1,1,0,0,0,0,1,0,0,0,0,3,1
3078,a9d798caf7c9098c2db672265512f126,120.7140515735527,0,0,0,1,0,0,0,0,1,0,0,0,57,1
3079,cf14c2d167a5ccf6e3ef62197943292e,144.9719378250165,0,1,1,1,0,0,0,0,0,0,0,0,32,1
3080,8d18079f06d895ad1e4efb3cf1c9e9cc,141.829768333071,0,1,1,1,0,0,0,0,1,1,0,0,11,1
3081,11efc5f79dc035c5107d26378198c229,158.03765174231197,0,1,1,1,0,0,1,0,0,0,0,0,23,1
3082,80c66aaa3a5933863e28a0c93f8acc7b,146.88832303023383,0,1,1,1,0,0,0,0,0,0,0,0,56,0
3083,13ba30363858cd0c69a0f0d56c028801,106.72926236913607,0,0,0,1,0,0,0,0,0,0,0,0,43,1
3084,11b0c597f1eec12047b629bd76e86fa0,141.64951324653083,0,1,0,1,0,0,0,0,0,0,0,0,46,0
3085,e2309ff739ab2909fa854c3256406fdb,161.42949039871613,0,1,1,1,0,0,0,0,0,0,0,0,17,0
3086,bb9eaeff99727eb7c42f1f11c0dc0e7a,129.6480504720543,0,1,1,0,0,0,0,0,0,0,0,0,49,1
3087,48955cfa1a2b9d1db51e8e6800542dad,162.87825377083533,0,0,1,1,0,0,0,0,1,0,0,1,42,1
3088,4543ac1fc81ab4fea0b657678124356d,118.8255667461966,0,1,1,1,0,0,0,0,1,0,0,0,35,0
3089,a9994e6f34889af070593f753d5ffbaa,114.51101973847382,0,1,1,1,0,0,0,0,0,0,0,0,43,0
3090,10e11ec47fd98290e27495394580501a,138.91582802175952,0,0,1,1,0,0,0,0,0,0,0,1,36,1
3091,34658f9bd60af7c8ea8a516ce7bc6aa8,170.91713894607997,0,1,1,1,0,0,0,0,0,0,0,0,29,1
3092,46e85c4b3b95dcf71357a368a06a5daa,146.23090558596368,0,1,1,1,1,0,1,0,0,0,0,0,39,0
3093,eb07553b6c7dac2ae63bbd2f594db2f3,124.11769194286278,1,1,1,1,0,0,0,0,0,0,0,0,12,1
3094,e4d9f0f0914a33e8d7fc26fa26c932e1,115.52045851048838,0,0,0,0,0,0,1,0,0,1,0,0,37,1
3095,fa5e673c8e117b5a2232e74b26a6a7ca,120.11443464259033,0,0,1,1,0,0,0,0,0,0,0,1,31,0
3096,69a171ad444b711b306ad8c362af1f2f,175.09322161443328,0,1,1,0,0,0,0,1,0,0,1,0,95,1
3097,2f599cfd83041b55681a3af41c3f79fd,190.62042200175404,0,0,1,1,0,0,0,0,0,0,0,1,18,0
3098,3e842ea50fca596d218288b03c7718a4,130.54471504208075,0,1,1,1,0,0,0,0,0,0,0,0,73,1
3099,12e9992ed7540ff16dca447db7142a2b,198.28319732709085,0,1,1,1,0,0,1,0,0,0,1,0,4,0
3100,fb75f146eb3ecfdc933fe05e3db582cf,168.15388509524368,0,1,1,1,0,0,0,0,0,0,0,0,35,1
3101,1f7f078c67340d277fcedbee03b42f91,131.59939195469286,0,1,1,1,0,0,0,0,0,0,1,0,31,0
3102,86c751877a761a12920b659572693d09,113.84878683429089,0,0,0,0,0,0,1,0,0,1,0,0,24,1
3103,5bd16c123d3dbba98925d0a9a86dd95c,214.59809758716358,0,1,1,1,0,1,0,1,0,0,0,0,33,0
3104,e2ae437b18e6ca5261acc713ecda948f,167.9594984168732,0,1,1,0,0,0,1,1,0,0,0,0,100,0
3105,856ada3b94e4a35b6bf74aa140b2aee1,170.54043025749567,0,1,1,0,0,1,0,0,0,0,0,0,55,0
3106,2003690eccabb930ee712d7387466765,147.62180196191233,0,1,1,1,0,0,0,0,0,0,0,0,32,1
3107,fb0108c61abf07207610287931510173,127.87343557317949,0,1,1,1,0,0,0,0,0,0,0,0,42,1
3108,94aba9625a879cf3de1f10530ea7646f,89.03986056187298,0,1,1,1,0,0,0,0,0,0,0,0,3,1
3109,a3becd05cdc8eb1f6449e1ec8b2b2262,103.00086169657992,0,1,1,1,0,0,0,0,0,0,0,0,37,0
3110,7fb924732056466e563163bd49702f25,133.41013524718596,0,1,1,1,0,0,0,0,0,0,0,0,14,0
3111,6270bc2c7af062b3294660016d8eef00,142.01677941829539,0,0,0,0,0,0,1,0,0,0,0,1,69,0
3112,a23060b69a481b6b423e1c2a0f7800ef,140.11293221028967,0,1,1,1,0,0,0,0,0,0,0,0,91,0
3113,3702ff392ed14ae96cdddfa000878eba,168.36836827859292,0,0,0,1,0,1,0,0,0,0,0,0,53,1
3114,d87a5bef3664255e37e5bcf582766337,151.57065063620942,0,1,1,1,0,0,0,0,0,0,0,0,28,1
3115,1c95dd06e7e83b9410a85905560c76e1,91.6413018342755,0,1,1,1,0,0,0,0,1,1,0,0,100,1
3116,75271e3f533fb1b1d0c6fd3b1c2a0444,123.54098641443373,0,1,1,1,0,0,0,0,0,0,0,0,25,0
3117,cd6ff75a03556292a604c449f863b02e,192.28002390300017,0,1,1,1,0,0,0,0,0,0,0,0,47,1
3118,96b43c333d62dc79ad6eedf742ae00cd,135.46901889095676,0,1,1,1,0,0,0,0,0,0,0,0,22,0
3119,b3a6bea4bcda817fcdfe66251b833f5b,144.95199217934933,0,1,1,1,0,0,0,0,1,1,0,0,48,1
3120,e8e12c72273cbbc878fd2858625be880,138.47114948769422,0,1,1,1,0,0,1,0,0,1,0,0,48,1
3121,f16413af94eee6fe1747a260b5e267cc,152.36602478286213,0,0,1,1,0,0,0,0,0,0,0,1,39,0
3122,3d1d309ef053d34ace7a8a78090e1a16,150.17698159858946,0,1,1,0,0,0,0,0,0,0,0,0,100,0
3123,80dccbb602ac26bb3ea3c8bb3c3b9766,122.7565178205029,0,1,1,1,0,0,0,0,0,0,0,0,28,1
3124,ddb38d86fcfdbf1d2c61a41fc5459b1c,140.1394624563612,0,1,1,1,0,0,0,0,0,0,0,0,34,1
3125,361d6f97027749df5160c497dd4ee94c,127.7929100759865,0,0,1,1,0,0,0,0,0,0,0,1,20,0
3126,7bcacb71569fcee7bc9c290521494d8f,144.01267255906393,0,1,1,1,0,0,0,0,0,0,0,0,23,1
3127,da82593ee694b4ee30ffca23a6d1cec6,141.3579402649749,0,1,1,1,0,0,0,0,1,1,0,0,7,1
3128,cc3feb6e763e3c5354b4e8e2c971d648,134.45428260561667,1,1,1,1,0,0,0,0,0,0,0,0,46,0
3129,e6c9b94aa0f6fd92baadbdda757888fa,156.56414015464716,0,1,1,1,0,0,0,0,0,0,0,0,44,1
3130,2b0992494612a3b40c6cc145f5663bf4,168.2414656691706,0,1,1,1,0,0,0,0,0,0,0,0,36,1
3131,de800eb5f153a027fc603f5d5c1019e2,144.73323406927037,0,1,1,1,0,0,1,0,0,0,0,0,28,1
3132,1921109ca9fc37ea0e34194ca4e38541,133.2840899137923,0,1,1,1,0,0,0,0,1,0,1,0,25,1
3133,c6e402a0dcb9bbdd527a819f9911072e,142.09765290241157,0,0,1,1,0,0,0,0,0,0,0,0,33,0
3134,239536b05821e475171b00ef744501ed,146.0873800467755,0,1,1,1,0,0,0,0,0,1,0,0,100,1
3135,13eb82d541022d725e0d80f7632317c2,135.37506821572654,0,1,1,1,0,0,0,0,0,0,0,0,17,0
3136,ee153bdd10cd6be3196deb90c8a16a0e,131.17216879093166,0,1,1,1,0,0,0,0,1,1,0,0,81,1
3137,2d92b0945cfe8e25c397afaae4cba979,137.62509297486733,0,1,1,1,0,0,0,0,1,1,0,0,28,1
3138,ebaaa8e384b3d2f0a56c7ff7675c154c,132.6209502164774,0,0,1,1,0,0,0,0,0,0,0,1,50,1
3139,5dbcead852503306b096e3fec777c707,128.3901387518644,0,1,1,1,0,1,0,0,0,1,0,0,20,1
3140,49f4e77fa71fb673b7f77f90b5e89ed1,122.11028536965782,0,0,0,0,0,0,1,0,0,0,0,0,16,1
3141,254412dede5b9003a90244f86a74d4b4,183.7414302333139,0,1,1,1,0,0,0,0,0,0,0,0,21,0
3142,58cd74b7b137136b6dc8b2f4042c553d,201.6991835771793,0,1,1,0,0,0,0,0,0,0,0,0,50,1
3143,ac3d53bcd839496fb5f428d77cb9f093,95.86788416123154,0,1,1,1,0,0,0,0,0,1,0,0,16,0
3144,59a951dca906bcae07d1ffb5d7c07ac3,143.83682302775784,0,1,1,0,0,0,1,1,0,0,0,0,71,1
3145,251114dfea54357547b2777150d12158,156.1127574475825,0,1,1,0,0,0,0,0,0,0,0,0,39,0
3146,3ca988e8a7d7189dfe130491a6f566f2,113.60527512493591,1,1,1,1,0,0,1,0,0,0,0,0,52,0
3147,591fcda3f55cdb4687f8ff3ce7258f72,118.57683670385994,0,0,0,1,0,0,0,0,1,1,0,1,20,1
3148,66b83d603b1c6fe3eee60ef0a03632c0,133.68125250572288,1,1,1,1,0,1,0,0,0,0,0,0,22,0
3149,30ab6b5b324bd4cccc1c5d2ce54aedd1,178.2949286791407,0,1,1,0,0,0,0,1,0,0,1,0,19,1
3150,33e1168ab280de1820fed5ed90eee13f,146.11021312539495,0,1,1,1,0,0,0,0,0,0,0,0,30,0
3151,869c96be012c1d93d3ecb7e8a6b691c2,142.74504180762582,0,1,1,1,0,0,0,0,0,0,0,0,48,0
3152,d211a7cffb868f1a8db968e00a4e6c7c,91.42595169111237,0,1,1,1,0,0,0,0,0,0,0,0,98,1
3153,59b87354b2b2805b332218a87e08db5d,100.99275160094092,0,0,0,1,0,0,0,0,0,0,0,0,70,1
3154,78fc5fe902adf38030eb21061b5d2c27,114.63777519457756,0,1,1,1,0,0,0,0,1,1,0,0,27,0
3155,a5ac8f010b922e650803d942c3c548b4,154.4116199461251,0,1,1,0,0,0,1,1,0,0,1,0,27,0
3156,5a814445d3792d829136daa3a61d0cad,125.91834523528951,0,0,1,1,0,0,0,0,0,0,0,1,15,1
3157,9d576862ea91d74311f06707d94008b3,87.38938752918592,0,0,1,1,0,0,0,0,0,1,0,0,12,0
3158,ea26ade6db37bc11c08e42c79af33b6f,195.24555592508466,0,1,1,1,0,0,0,0,1,1,0,0,3,1
3159,82a786d5cc302343413923fcdcbc1317,157.9590848966374,0,1,1,1,0,0,0,0,0,0,0,0,11,0
3160,7540f69e338fe56b1330f88c042d453b,150.80974021399476,0,1,1,1,0,0,0,0,0,0,0,0,50,1
3161,bb88b9feed3cb1d9f095769168a76ca5,125.50143060950981,0,1,1,0,0,0,1,0,0,1,0,0,27,1
3162,6e178e0efae384daf5e1ac78e0b50010,155.26220054465992,1,1,1,1,0,1,0,0,0,0,0,0,26,0
3163,4dcfa90313634c784a9fd5fdaf88dba1,221.31142258135188,1,1,1,1,1,0,0,0,0,0,0,0,35,0
3164,cd0403d5d3fac985ecde45ecb5f8df6d,173.01372262607487,0,1,1,1,0,0,1,1,0,0,0,0,53,1
3165,1bbb195776d52c128308963dc894da91,168.0948244117807,0,1,1,0,0,0,0,1,0,0,1,0,11,1
3166,d61c9348b547564b354490cc16ccc0b1,109.77912228443294,0,1,1,1,0,0,0,0,1,0,0,0,35,1
3167,71daa33b3a3c310bbdcd2d98d1243d90,131.70214087047123,0,1,1,1,0,0,0,0,0,0,0,0,60,0
3168,48ed2c0f5c30a12b605c9c0842536ec2,179.98746035968816,0,1,1,1,0,0,0,0,1,0,0,0,71,1
3169,11bdeed2d38262e03a0062a98f2144de,141.02568620932914,0,0,0,1,0,0,0,0,0,0,0,0,43,0
3170,5530a8903ca2bad287090d59d6b9f720,114.2609789309296,0,1,1,1,0,0,0,0,0,0,0,0,54,1
3171,e4372fc189f45452928ef061707ab4db,105.59796658436623,0,0,0,1,0,0,1,0,0,0,0,0,100,1
3172,0c143b05b8260c21e4b79fd9900b2faa,127.92711327817838,0,0,1,1,0,0,0,0,0,0,0,0,55,1
3173,3e85d8d881ed981cc869538a89a6aabf,157.19829245667398,0,1,1,1,0,0,1,0,0,0,0,0,23,0
3174,a66b40ac01d298f8604fe96c20f678a6,165.62066225463678,0,1,1,1,0,0,0,0,0,0,0,0,33,0
3175,0d565e197447295753c8e2500ed6f57a,127.64743480396679,0,1,1,1,0,0,0,0,0,0,0,0,42,1
3176,fd727705fe7931f2ee6cbdc1f1a30e54,145.8419186151323,0,1,1,1,0,0,0,0,0,0,0,0,26,0
3177,0e89d7ef7392559c216d1689b82c6898,115.50806079067503,0,0,1,1,0,1,0,0,0,0,0,1,48,1
3178,614d3496f258a3edbb537e7d6716e703,140.9958843234889,1,1,1,1,0,0,0,0,0,0,0,0,51,0
3179,d3213ca345c74020a2a928dad75f76e8,125.75859724874792,0,0,1,0,0,0,1,0,0,0,0,0,54,1
3180,107032a5f7a36e227a1fa03bfb69af3c,180.25505877696094,0,1,1,1,0,0,0,0,0,0,0,0,48,0
3181,9e1062ba4f6e28757aa187b0d8568e85,171.51324011799372,0,0,0,0,0,0,0,0,0,0,0,0,19,1
3182,6bc432d7253c41dcc2f7516b2b219232,153.8155440824597,0,1,1,1,0,0,0,0,0,0,0,0,24,0
3183,62eb9405ef4fbdd12793e22956988088,126.77010527445502,0,1,1,1,0,0,0,0,0,0,0,0,92,1
3184,90b22a8184631899e2abd806e12a154c,160.4345785775324,0,1,1,1,0,0,0,0,0,0,0,0,19,0
3185,a6316bc81f15f8952638b472c8a44539,158.04541181228856,0,0,1,1,0,0,0,0,0,0,0,0,29,1
3186,04d63711465c5f95e31720af422e326f,94.0002295009111,0,1,1,1,0,0,0,0,0,0,0,0,16,1
3187,6fff633ed94d80dd7591361c5a14924e,134.02829888529956,0,0,1,1,0,0,0,0,1,1,0,1,26,1
3188,d9ec50d15efde0919b2acafa4f47d141,116.94061696319858,0,1,1,1,0,0,0,0,0,0,0,0,17,1
3189,cc43a456ebacf90562e1324898ee2ff5,113.05337059665177,0,1,1,0,0,0,0,0,0,0,0,0,45,0
3190,548b4b231b0d52c4ed7ddcf83e0b6ea2,160.614274017549,0,1,1,1,0,0,0,0,0,0,0,0,35,0
3191,8cb7385c0afa4ebf71fb93ce5adba2c9,122.65753106473755,1,0,0,1,0,0,0,0,0,0,0,0,26,0
3192,55d459dd0b3d2ee1f0b533bb084a432c,173.01571646493164,0,0,1,1,0,0,0,0,0,0,0,1,58,1
3193,fa81e3e25af5b8de236dd193eed42f07,115.01906059464766,0,1,1,1,0,0,0,0,0,0,0,0,66,1
3194,046622d8420ea96d3d3be00746cd893c,126.41106169289614,0,1,1,1,0,0,0,0,0,0,0,0,35,0
3195,0b04f9560a1f429b7c48e049bcaffcca,171.11124811970697,0,0,0,0,0,0,0,0,0,0,0,1,24,0
3196,12d116ab7fc741316736fa1daa012973,149.01913906470324,0,1,1,1,0,0,0,0,0,0,0,0,21,0
3197,4d1cb735f7b77b68efcfa20ea61ea6b4,161.0715722256203,0,0,0,1,0,0,0,0,0,0,0,0,38,1
3198,8f839a82ffd382046dde4947bea875a5,151.01312836641196,0,1,1,0,0,0,1,0,0,0,0,0,39,0
3199,e24ad5f818bad0ccb7e1a656c2f79aaf,130.03890319665294,0,1,1,1,0,0,0,0,0,0,0,0,26,0
3200,263879abce68de4af02ef5f7ef873d24,154.76730935177878,0,0,1,1,0,0,1,0,0,0,0,0,73,1
3201,4f086f1e33fa887320e17944095609b7,158.74601792642991,0,1,1,1,0,0,0,0,0,0,0,0,31,1
3202,e346fb1931512952e86674c307b4d740,130.78889649263044,0,1,1,1,0,0,0,0,0,0,0,0,23,0
3203,d404ffe88959b31d1c8c99fd41103b34,182.01649804781968,0,1,1,0,0,0,0,0,0,0,0,0,32,0
3204,d6ef8dd6e6ad2e38f2392a2984507aae,139.47142418464003,0,0,0,1,0,0,0,0,0,0,0,0,25,1
3205,497fce103e3ae61cc33fbb42b18a6821,131.50950800419588,0,1,1,0,0,0,1,1,1,1,1,0,31,0
3206,c699ca5e388439834605fd1a8786eaef,98.50444150120546,0,1,1,1,0,0,0,0,1,1,0,0,47,1
3207,c5ba9fdb6b6addc144ae06cface9ed75,141.96360111193434,0,1,1,1,0,0,0,0,0,0,0,0,28,1
3208,8898d4dbc779f9315e5d77b77a745543,113.05120267574104,0,1,1,1,0,0,0,0,0,0,0,0,26,0
3209,5fc38e3206cdbfe2e2d689476d4b9f2c,142.63572415960536,0,1,1,1,0,0,0,0,0,0,0,0,46,0
3210,45419a4a7f3d9ccdfdf9f2a5bf5813a7,141.85762900320373,0,1,1,1,0,0,0,0,0,0,0,0,75,0
3211,3654d359e39ced7ab7d7af3560a96f6b,131.21834563576982,0,1,1,1,0,0,0,0,1,1,0,0,54,1
3212,0d3698cfb5080f1b35a1815c138ca54b,135.12089552699277,0,0,1,1,0,0,0,0,0,0,1,0,28,1
3213,40808da15bd8bca0268d996af6c577b6,150.61919457423258,0,1,1,1,0,1,0,1,0,1,1,0,45,1
3214,d14d2c324573944d8e5f829d902d1604,138.25950648900837,0,0,1,1,0,0,0,0,0,0,0,0,36,1
3215,8d53858913501778255cb0c88b9b9178,135.3231831188629,0,1,1,1,0,0,0,0,1,1,0,0,22,1
3216,6983a965250b8ede8e1ab7b1397792f4,146.21042080262268,1,1,1,1,0,0,0,0,0,0,0,0,50,0
3217,ce78c8e71a27f1bd37d52432bc270e40,100.65924480264313,0,0,1,1,0,0,0,0,1,0,0,0,55,0
3218,ad77e44d18e616688181867117fc064f,125.57614884844944,0,0,0,1,0,0,0,0,1,0,0,0,35,1
3219,d9bbacfac98521b0adef2a09555adcc4,135.38922823708873,0,1,1,0,0,0,1,0,0,0,0,0,40,1
3220,4a8cbef77a9a53bca7fa4f2dba461114,124.9589200081974,0,1,1,1,0,1,0,0,0,0,0,0,59,1
3221,421426dde7574d1ea3b0dfa4722902c4,143.74151562232387,0,1,1,1,0,0,1,0,0,0,0,0,3,1
3222,72899fd479f3df76e9af9dbb0eec2a06,183.0947806847709,0,1,1,1,0,0,0,0,0,0,0,0,51,0
3223,996902a458d87c747e6dff152192c3f8,138.69547678825717,0,0,0,1,0,0,0,0,1,1,0,0,31,0
3224,6326f0934453d2d107dc9ac2e2660d27,175.69076558096842,0,1,1,1,0,0,0,0,0,0,0,0,45,1
3225,5e86f065e0fc5283ee808e86cee9b5ab,106.83655593278135,0,0,1,1,0,0,0,0,0,1,0,0,26,1
3226,6dfb5b910adb5929cac883cfaf7636a5,151.48907599750208,0,0,0,0,0,0,1,0,0,0,0,0,57,1
3227,c0ecfb6bb668beff951de197f547ffab,147.72177839835513,0,1,1,1,0,1,0,1,0,0,1,0,24,1
3228,b405eecf551b8ac540197ecffc99a9b0,127.0702225510916,0,1,1,1,0,0,0,0,1,1,0,0,13,1
3229,f988abeac5a38cb020832b97de483ccd,124.60000835797354,0,1,1,1,0,0,0,0,0,0,0,0,30,1
3230,63db7aab78c542a531e1b9c68bd5187e,184.8183042134492,0,1,1,1,0,0,0,1,0,0,1,0,75,1
3231,f823c8ccd1570abd83b75051f368e1d9,108.83228524152898,0,1,1,0,0,0,1,0,0,1,0,0,43,1
3232,c286da93e579fe9c3ba5c87634fad254,145.38329873514797,0,1,1,0,0,0,0,0,0,1,0,0,46,0
3233,81c6445e5a245a7392cfc4eb8ca6bf7b,171.69725899818093,0,1,1,1,0,0,0,0,0,0,0,0,32,1
3234,5c4da5068fa3c754aebcc30afe4df0e6,108.11799245644778,0,1,1,1,0,0,0,0,0,1,0,0,24,0
3235,9d8718af8b0f3ecf0be17b68c90db305,113.88326709896015,0,1,1,1,0,0,0,0,0,0,0,0,35,1
3236,fea577910cbb3701b52de48b32968bc9,173.21363512417585,0,0,1,1,0,0,0,0,0,0,0,0,28,0
3237,6707c9174d0d13cc40612b44cde8804f,136.73883048010268,0,1,1,1,0,0,0,0,1,0,0,0,26,1
3238,9a89ee2d44e41280aa6c0f2f026939d1,129.28525796394703,0,1,1,1,0,0,1,0,0,0,0,0,15,0
3239,dbf25ce0b2a5d3cb43af95b2bd855718,111.7587639232483,0,1,1,1,0,1,0,0,1,1,0,0,43,0
3240,d1c8acbd8be293f242cc490767d7eae7,154.4290986749092,0,1,1,1,0,0,0,0,0,0,0,0,33,1
3241,618762c68136fce8921fac11a5728146,137.47387407295022,0,1,1,1,0,0,0,0,0,0,0,0,39,1
